
[32m2022-10-18T11:43:50 | mmf.utils.checkpoint: [39mLoading checkpoint
[32m2022-10-18T12:56:33 | mmf.trainers.callbacks.logistics: [39mprogress: 15800/22000, train/hateful_memes/cross_entropy: 0.0337, train/hateful_memes/cross_entropy/avg: 0.2495, train/total_loss: 0.0337, train/total_loss/avg: 0.2495, max mem: 3429.0, experiment: hmd_a10, epoch: 30, num_updates: 15800, iterations: 15800, max_updates: 22000, lr: 0.00002, ups: 5.56, time: 18s 245ms, time_since_start: 01h 12m 49s 955ms, eta: 19m 27s 403ms
[32m2022-10-18T12:56:51 | mmf.trainers.callbacks.logistics: [39mprogress: 15900/22000, train/hateful_memes/cross_entropy: 0.0390, train/hateful_memes/cross_entropy/avg: 0.2502, train/total_loss: 0.0390, train/total_loss/avg: 0.2502, max mem: 3429.0, experiment: hmd_a10, epoch: 30, num_updates: 15900, iterations: 15900, max_updates: 22000, lr: 0.00002, ups: 5.56, time: 18s 196ms, time_since_start: 01h 13m 08s 152ms, eta: 19m 05s 485ms
[32m2022-10-18T12:57:09 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:57:09 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:57:10 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:57:16 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:57:16 | mmf.trainers.callbacks.logistics: [39mprogress: 16000/22000, train/hateful_memes/cross_entropy: 0.0390, train/hateful_memes/cross_entropy/avg: 0.2490, train/total_loss: 0.0390, train/total_loss/avg: 0.2490, max mem: 3429.0, experiment: hmd_a10, epoch: 31, num_updates: 16000, iterations: 16000, max_updates: 22000, lr: 0.00002, ups: 4.00, time: 25s 061ms, time_since_start: 01h 13m 33s 213ms, eta: 25m 51s 832ms
[32m2022-10-18T12:57:16 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T12:57:16 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T12:57:16 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T12:57:21 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T12:57:21 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T12:57:21 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:57:24 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T12:57:27 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:57:30 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:57:30 | mmf.trainers.callbacks.logistics: [39mprogress: 16000/22000, val/hateful_memes/cross_entropy: 1.9096, val/total_loss: 1.9096, val/hateful_memes/accuracy: 0.6480, val/hateful_memes/binary_f1: 0.5728, val/hateful_memes/roc_auc: 0.7267, num_updates: 16000, epoch: 31, iterations: 16000, max_updates: 22000, val_time: 14s 039ms, best_update: 16000, best_iteration: 16000, best_val/hateful_memes/roc_auc: 0.726681
[32m2022-10-18T12:57:54 | mmf.trainers.callbacks.logistics: [39mprogress: 16100/22000, train/hateful_memes/cross_entropy: 0.0390, train/hateful_memes/cross_entropy/avg: 0.2478, train/total_loss: 0.0390, train/total_loss/avg: 0.2478, max mem: 3429.0, experiment: hmd_a10, epoch: 31, num_updates: 16100, iterations: 16100, max_updates: 22000, lr: 0.00001, ups: 4.35, time: 23s 878ms, time_since_start: 01h 14m 11s 134ms, eta: 24m 13s 924ms
[32m2022-10-18T12:58:18 | mmf.trainers.callbacks.logistics: [39mprogress: 16200/22000, train/hateful_memes/cross_entropy: 0.0501, train/hateful_memes/cross_entropy/avg: 0.2466, train/total_loss: 0.0501, train/total_loss/avg: 0.2466, max mem: 3429.0, experiment: hmd_a10, epoch: 31, num_updates: 16200, iterations: 16200, max_updates: 22000, lr: 0.00001, ups: 4.17, time: 24s 267ms, time_since_start: 01h 14m 35s 402ms, eta: 24m 12s 557ms
[32m2022-10-18T12:58:44 | mmf.trainers.callbacks.logistics: [39mprogress: 16300/22000, train/hateful_memes/cross_entropy: 0.0501, train/hateful_memes/cross_entropy/avg: 0.2453, train/total_loss: 0.0501, train/total_loss/avg: 0.2453, max mem: 3429.0, experiment: hmd_a10, epoch: 31, num_updates: 16300, iterations: 16300, max_updates: 22000, lr: 0.00001, ups: 4.00, time: 25s 959ms, time_since_start: 01h 15m 01s 361ms, eta: 25m 27s 056ms
[32m2022-10-18T12:59:13 | mmf.trainers.callbacks.logistics: [39mprogress: 16400/22000, train/hateful_memes/cross_entropy: 0.0501, train/hateful_memes/cross_entropy/avg: 0.2439, train/total_loss: 0.0501, train/total_loss/avg: 0.2439, max mem: 3429.0, experiment: hmd_a10, epoch: 31, num_updates: 16400, iterations: 16400, max_updates: 22000, lr: 0.00001, ups: 3.45, time: 29s 042ms, time_since_start: 01h 15m 30s 404ms, eta: 27m 58s 420ms
[32m2022-10-18T12:59:44 | mmf.trainers.callbacks.logistics: [39mprogress: 16500/22000, train/hateful_memes/cross_entropy: 0.0538, train/hateful_memes/cross_entropy/avg: 0.2433, train/total_loss: 0.0538, train/total_loss/avg: 0.2433, max mem: 3429.0, experiment: hmd_a10, epoch: 32, num_updates: 16500, iterations: 16500, max_updates: 22000, lr: 0.00001, ups: 3.33, time: 30s 521ms, time_since_start: 01h 16m 925ms, eta: 28m 52s 375ms
[32m2022-10-18T13:00:03 | mmf.trainers.callbacks.logistics: [39mprogress: 16600/22000, train/hateful_memes/cross_entropy: 0.0538, train/hateful_memes/cross_entropy/avg: 0.2418, train/total_loss: 0.0538, train/total_loss/avg: 0.2418, max mem: 3429.0, experiment: hmd_a10, epoch: 32, num_updates: 16600, iterations: 16600, max_updates: 22000, lr: 0.00001, ups: 5.26, time: 19s 009ms, time_since_start: 01h 16m 19s 935ms, eta: 17m 39s 379ms
[32m2022-10-18T13:00:22 | mmf.trainers.callbacks.logistics: [39mprogress: 16700/22000, train/hateful_memes/cross_entropy: 0.0538, train/hateful_memes/cross_entropy/avg: 0.2405, train/total_loss: 0.0538, train/total_loss/avg: 0.2405, max mem: 3429.0, experiment: hmd_a10, epoch: 32, num_updates: 16700, iterations: 16700, max_updates: 22000, lr: 0.00001, ups: 5.26, time: 19s 250ms, time_since_start: 01h 16m 39s 185ms, eta: 17m 32s 904ms
[32m2022-10-18T13:00:41 | mmf.trainers.callbacks.logistics: [39mprogress: 16800/22000, train/hateful_memes/cross_entropy: 0.0501, train/hateful_memes/cross_entropy/avg: 0.2393, train/total_loss: 0.0501, train/total_loss/avg: 0.2393, max mem: 3429.0, experiment: hmd_a10, epoch: 32, num_updates: 16800, iterations: 16800, max_updates: 22000, lr: 0.00001, ups: 5.26, time: 19s 197ms, time_since_start: 01h 16m 58s 382ms, eta: 17m 10s 204ms
[32m2022-10-18T13:01:00 | mmf.trainers.callbacks.logistics: [39mprogress: 16900/22000, train/hateful_memes/cross_entropy: 0.0337, train/hateful_memes/cross_entropy/avg: 0.2379, train/total_loss: 0.0337, train/total_loss/avg: 0.2379, max mem: 3429.0, experiment: hmd_a10, epoch: 32, num_updates: 16900, iterations: 16900, max_updates: 22000, lr: 0.00001, ups: 5.56, time: 18s 959ms, time_since_start: 01h 17m 17s 341ms, eta: 16m 37s 862ms
[32m2022-10-18T13:01:19 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T13:01:19 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T13:01:20 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T13:01:24 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T13:01:24 | mmf.trainers.callbacks.logistics: [39mprogress: 17000/22000, train/hateful_memes/cross_entropy: 0.0501, train/hateful_memes/cross_entropy/avg: 0.2382, train/total_loss: 0.0501, train/total_loss/avg: 0.2382, max mem: 3429.0, experiment: hmd_a10, epoch: 32, num_updates: 17000, iterations: 17000, max_updates: 22000, lr: 0.00001, ups: 4.35, time: 23s 567ms, time_since_start: 01h 17m 40s 909ms, eta: 20m 16s 112ms
[32m2022-10-18T13:01:24 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T13:01:24 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T13:01:24 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T13:01:39 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T13:01:39 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T13:01:39 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T13:01:42 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T13:01:45 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T13:01:45 | mmf.trainers.callbacks.logistics: [39mprogress: 17000/22000, val/hateful_memes/cross_entropy: 2.1780, val/total_loss: 2.1780, val/hateful_memes/accuracy: 0.6380, val/hateful_memes/binary_f1: 0.5441, val/hateful_memes/roc_auc: 0.7259, num_updates: 17000, epoch: 32, iterations: 17000, max_updates: 22000, val_time: 21s 448ms, best_update: 16000, best_iteration: 16000, best_val/hateful_memes/roc_auc: 0.726681
[32m2022-10-18T13:02:09 | mmf.trainers.callbacks.logistics: [39mprogress: 17100/22000, train/hateful_memes/cross_entropy: 0.0501, train/hateful_memes/cross_entropy/avg: 0.2368, train/total_loss: 0.0501, train/total_loss/avg: 0.2368, max mem: 3429.0, experiment: hmd_a10, epoch: 33, num_updates: 17100, iterations: 17100, max_updates: 22000, lr: 0.00001, ups: 4.35, time: 23s 684ms, time_since_start: 01h 18m 26s 045ms, eta: 19m 57s 686ms
[32m2022-10-18T13:02:31 | mmf.trainers.callbacks.logistics: [39mprogress: 17200/22000, train/hateful_memes/cross_entropy: 0.0337, train/hateful_memes/cross_entropy/avg: 0.2354, train/total_loss: 0.0337, train/total_loss/avg: 0.2354, max mem: 3429.0, experiment: hmd_a10, epoch: 33, num_updates: 17200, iterations: 17200, max_updates: 22000, lr: 0.00001, ups: 4.76, time: 21s 880ms, time_since_start: 01h 18m 47s 925ms, eta: 18m 03s 869ms
[32m2022-10-18T13:02:53 | mmf.trainers.callbacks.logistics: [39mprogress: 17300/22000, train/hateful_memes/cross_entropy: 0.0335, train/hateful_memes/cross_entropy/avg: 0.2341, train/total_loss: 0.0335, train/total_loss/avg: 0.2341, max mem: 3429.0, experiment: hmd_a10, epoch: 33, num_updates: 17300, iterations: 17300, max_updates: 22000, lr: 0.00001, ups: 4.55, time: 22s 698ms, time_since_start: 01h 19m 10s 624ms, eta: 18m 20s 984ms
[32m2022-10-18T13:03:18 | mmf.trainers.callbacks.logistics: [39mprogress: 17400/22000, train/hateful_memes/cross_entropy: 0.0335, train/hateful_memes/cross_entropy/avg: 0.2338, train/total_loss: 0.0335, train/total_loss/avg: 0.2338, max mem: 3429.0, experiment: hmd_a10, epoch: 33, num_updates: 17400, iterations: 17400, max_updates: 22000, lr: 0.00001, ups: 4.17, time: 24s 641ms, time_since_start: 01h 19m 35s 266ms, eta: 19m 29s 792ms
[32m2022-10-18T13:03:48 | mmf.trainers.callbacks.logistics: [39mprogress: 17500/22000, train/hateful_memes/cross_entropy: 0.0335, train/hateful_memes/cross_entropy/avg: 0.2326, train/total_loss: 0.0335, train/total_loss/avg: 0.2326, max mem: 3429.0, experiment: hmd_a10, epoch: 33, num_updates: 17500, iterations: 17500, max_updates: 22000, lr: 0.00001, ups: 3.33, time: 30s 016ms, time_since_start: 01h 20m 05s 283ms, eta: 23m 13s 985ms
[32m2022-10-18T13:04:16 | mmf.trainers.callbacks.logistics: [39mprogress: 17600/22000, train/hateful_memes/cross_entropy: 0.0268, train/hateful_memes/cross_entropy/avg: 0.2313, train/total_loss: 0.0268, train/total_loss/avg: 0.2313, max mem: 3429.0, experiment: hmd_a10, epoch: 34, num_updates: 17600, iterations: 17600, max_updates: 22000, lr: 0.00001, ups: 3.57, time: 28s 177ms, time_since_start: 01h 20m 33s 460ms, eta: 21m 19s 483ms
[32m2022-10-18T13:04:34 | mmf.trainers.callbacks.logistics: [39mprogress: 17700/22000, train/hateful_memes/cross_entropy: 0.0233, train/hateful_memes/cross_entropy/avg: 0.2301, train/total_loss: 0.0233, train/total_loss/avg: 0.2301, max mem: 3429.0, experiment: hmd_a10, epoch: 34, num_updates: 17700, iterations: 17700, max_updates: 22000, lr: 0.00001, ups: 5.88, time: 17s 904ms, time_since_start: 01h 20m 51s 364ms, eta: 13m 14s 518ms
[32m2022-10-18T13:04:52 | mmf.trainers.callbacks.logistics: [39mprogress: 17800/22000, train/hateful_memes/cross_entropy: 0.0233, train/hateful_memes/cross_entropy/avg: 0.2308, train/total_loss: 0.0233, train/total_loss/avg: 0.2308, max mem: 3429.0, experiment: hmd_a10, epoch: 34, num_updates: 17800, iterations: 17800, max_updates: 22000, lr: 0.00001, ups: 5.56, time: 18s 001ms, time_since_start: 01h 21m 09s 366ms, eta: 13m 242ms
[32m2022-10-18T13:05:10 | mmf.trainers.callbacks.logistics: [39mprogress: 17900/22000, train/hateful_memes/cross_entropy: 0.0233, train/hateful_memes/cross_entropy/avg: 0.2297, train/total_loss: 0.0233, train/total_loss/avg: 0.2297, max mem: 3429.0, experiment: hmd_a10, epoch: 34, num_updates: 17900, iterations: 17900, max_updates: 22000, lr: 0.00001, ups: 5.56, time: 18s 092ms, time_since_start: 01h 21m 27s 458ms, eta: 12m 45s 532ms
[32m2022-10-18T13:05:28 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T13:05:28 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T13:05:29 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T13:05:32 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T13:05:32 | mmf.trainers.callbacks.logistics: [39mprogress: 18000/22000, train/hateful_memes/cross_entropy: 0.0212, train/hateful_memes/cross_entropy/avg: 0.2285, train/total_loss: 0.0212, train/total_loss/avg: 0.2285, max mem: 3429.0, experiment: hmd_a10, epoch: 34, num_updates: 18000, iterations: 18000, max_updates: 22000, lr: 0.00001, ups: 4.76, time: 21s 558ms, time_since_start: 01h 21m 49s 017ms, eta: 14m 49s 944ms
[32m2022-10-18T13:05:32 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T13:05:32 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T13:05:32 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T13:05:37 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T13:05:37 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T13:05:37 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T13:05:40 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T13:05:43 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T13:05:46 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T13:05:46 | mmf.trainers.callbacks.logistics: [39mprogress: 18000/22000, val/hateful_memes/cross_entropy: 2.0124, val/total_loss: 2.0124, val/hateful_memes/accuracy: 0.6480, val/hateful_memes/binary_f1: 0.5769, val/hateful_memes/roc_auc: 0.7278, num_updates: 18000, epoch: 34, iterations: 18000, max_updates: 22000, val_time: 13s 843ms, best_update: 18000, best_iteration: 18000, best_val/hateful_memes/roc_auc: 0.727781
[32m2022-10-18T13:06:21 | mmf.trainers.callbacks.logistics: [39mprogress: 18100/22000, train/hateful_memes/cross_entropy: 0.0212, train/hateful_memes/cross_entropy/avg: 0.2280, train/total_loss: 0.0212, train/total_loss/avg: 0.2280, max mem: 3429.0, experiment: hmd_a10, epoch: 35, num_updates: 18100, iterations: 18100, max_updates: 22000, lr: 0.00001, ups: 2.86, time: 35s 377ms, time_since_start: 01h 22m 38s 240ms, eta: 23m 43s 858ms
[32m2022-10-18T13:06:43 | mmf.trainers.callbacks.logistics: [39mprogress: 18200/22000, train/hateful_memes/cross_entropy: 0.0206, train/hateful_memes/cross_entropy/avg: 0.2267, train/total_loss: 0.0206, train/total_loss/avg: 0.2267, max mem: 3429.0, experiment: hmd_a10, epoch: 35, num_updates: 18200, iterations: 18200, max_updates: 22000, lr: 0.00001, ups: 4.76, time: 21s 669ms, time_since_start: 01h 22m 59s 909ms, eta: 14m 09s 777ms
[32m2022-10-18T13:07:06 | mmf.trainers.callbacks.logistics: [39mprogress: 18300/22000, train/hateful_memes/cross_entropy: 0.0206, train/hateful_memes/cross_entropy/avg: 0.2259, train/total_loss: 0.0206, train/total_loss/avg: 0.2259, max mem: 3429.0, experiment: hmd_a10, epoch: 35, num_updates: 18300, iterations: 18300, max_updates: 22000, lr: 0.00001, ups: 4.35, time: 23s 402ms, time_since_start: 01h 23m 23s 312ms, eta: 14m 53s 599ms
[32m2022-10-18T13:07:31 | mmf.trainers.callbacks.logistics: [39mprogress: 18400/22000, train/hateful_memes/cross_entropy: 0.0189, train/hateful_memes/cross_entropy/avg: 0.2247, train/total_loss: 0.0189, train/total_loss/avg: 0.2247, max mem: 3429.0, experiment: hmd_a10, epoch: 35, num_updates: 18400, iterations: 18400, max_updates: 22000, lr: 0.00001, ups: 4.17, time: 24s 491ms, time_since_start: 01h 23m 47s 803ms, eta: 15m 09s 913ms
[32m2022-10-18T13:07:56 | mmf.trainers.callbacks.logistics: [39mprogress: 18500/22000, train/hateful_memes/cross_entropy: 0.0189, train/hateful_memes/cross_entropy/avg: 0.2240, train/total_loss: 0.0189, train/total_loss/avg: 0.2240, max mem: 3429.0, experiment: hmd_a10, epoch: 35, num_updates: 18500, iterations: 18500, max_updates: 22000, lr: 0.00001, ups: 4.00, time: 25s 727ms, time_since_start: 01h 24m 13s 531ms, eta: 15m 29s 272ms
[32m2022-10-18T13:08:22 | mmf.trainers.callbacks.logistics: [39mprogress: 18600/22000, train/hateful_memes/cross_entropy: 0.0189, train/hateful_memes/cross_entropy/avg: 0.2228, train/total_loss: 0.0189, train/total_loss/avg: 0.2228, max mem: 3429.0, experiment: hmd_a10, epoch: 35, num_updates: 18600, iterations: 18600, max_updates: 22000, lr: 0.00001, ups: 4.00, time: 25s 890ms, time_since_start: 01h 24m 39s 421ms, eta: 15m 08s 437ms
[32m2022-10-18T13:08:41 | mmf.trainers.callbacks.logistics: [39mprogress: 18700/22000, train/hateful_memes/cross_entropy: 0.0134, train/hateful_memes/cross_entropy/avg: 0.2216, train/total_loss: 0.0134, train/total_loss/avg: 0.2216, max mem: 3429.0, experiment: hmd_a10, epoch: 36, num_updates: 18700, iterations: 18700, max_updates: 22000, lr: 0.00001, ups: 5.26, time: 19s 228ms, time_since_start: 01h 24m 58s 649ms, eta: 10m 54s 839ms
[32m2022-10-18T13:08:59 | mmf.trainers.callbacks.logistics: [39mprogress: 18800/22000, train/hateful_memes/cross_entropy: 0.0134, train/hateful_memes/cross_entropy/avg: 0.2208, train/total_loss: 0.0134, train/total_loss/avg: 0.2208, max mem: 3429.0, experiment: hmd_a10, epoch: 36, num_updates: 18800, iterations: 18800, max_updates: 22000, lr: 0.00001, ups: 5.88, time: 17s 852ms, time_since_start: 01h 25m 16s 502ms, eta: 09m 49s 560ms
[32m2022-10-18T13:09:17 | mmf.trainers.callbacks.logistics: [39mprogress: 18900/22000, train/hateful_memes/cross_entropy: 0.0206, train/hateful_memes/cross_entropy/avg: 0.2208, train/total_loss: 0.0206, train/total_loss/avg: 0.2208, max mem: 3429.0, experiment: hmd_a10, epoch: 36, num_updates: 18900, iterations: 18900, max_updates: 22000, lr: 0.00001, ups: 5.88, time: 17s 929ms, time_since_start: 01h 25m 34s 432ms, eta: 09m 33s 605ms
[32m2022-10-18T13:09:35 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T13:09:35 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T13:09:36 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T13:09:39 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T13:09:39 | mmf.trainers.callbacks.logistics: [39mprogress: 19000/22000, train/hateful_memes/cross_entropy: 0.0134, train/hateful_memes/cross_entropy/avg: 0.2196, train/total_loss: 0.0134, train/total_loss/avg: 0.2196, max mem: 3429.0, experiment: hmd_a10, epoch: 36, num_updates: 19000, iterations: 19000, max_updates: 22000, lr: 0.00001, ups: 4.76, time: 21s 342ms, time_since_start: 01h 25m 55s 774ms, eta: 11m 758ms
[32m2022-10-18T13:09:39 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T13:09:39 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T13:09:39 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T13:09:49 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T13:09:49 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T13:09:49 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T13:09:52 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T13:09:55 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T13:09:58 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T13:09:58 | mmf.trainers.callbacks.logistics: [39mprogress: 19000/22000, val/hateful_memes/cross_entropy: 2.3691, val/total_loss: 2.3691, val/hateful_memes/accuracy: 0.6320, val/hateful_memes/binary_f1: 0.5354, val/hateful_memes/roc_auc: 0.7281, num_updates: 19000, epoch: 36, iterations: 19000, max_updates: 22000, val_time: 19s 037ms, best_update: 19000, best_iteration: 19000, best_val/hateful_memes/roc_auc: 0.728077
[32m2022-10-18T13:10:25 | mmf.trainers.callbacks.logistics: [39mprogress: 19100/22000, train/hateful_memes/cross_entropy: 0.0206, train/hateful_memes/cross_entropy/avg: 0.2191, train/total_loss: 0.0206, train/total_loss/avg: 0.2191, max mem: 3429.0, experiment: hmd_a10, epoch: 36, num_updates: 19100, iterations: 19100, max_updates: 22000, lr: 0.00001, ups: 3.70, time: 27s 769ms, time_since_start: 01h 26m 42s 582ms, eta: 13m 51s 080ms
[32m2022-10-18T13:10:51 | mmf.trainers.callbacks.logistics: [39mprogress: 19200/22000, train/hateful_memes/cross_entropy: 0.0206, train/hateful_memes/cross_entropy/avg: 0.2180, train/total_loss: 0.0206, train/total_loss/avg: 0.2180, max mem: 3429.0, experiment: hmd_a10, epoch: 37, num_updates: 19200, iterations: 19200, max_updates: 22000, lr: 0.00001, ups: 4.00, time: 25s 182ms, time_since_start: 01h 27m 07s 764ms, eta: 12m 07s 665ms
[32m2022-10-18T13:11:12 | mmf.trainers.callbacks.logistics: [39mprogress: 19300/22000, train/hateful_memes/cross_entropy: 0.0206, train/hateful_memes/cross_entropy/avg: 0.2169, train/total_loss: 0.0206, train/total_loss/avg: 0.2169, max mem: 3429.0, experiment: hmd_a10, epoch: 37, num_updates: 19300, iterations: 19300, max_updates: 22000, lr: 0.00001, ups: 4.76, time: 21s 631ms, time_since_start: 01h 27m 29s 396ms, eta: 10m 02s 744ms
